"","ensembl_gene_id","hgnc_symbol"
"18383","ENSG00000200041",""
"18384","ENSG00000200047","RN7SKP115"
"18385","ENSG00000200048","RNU6-812P"
"18386","ENSG00000200049",""
"18387","ENSG00000200051",""
"18388","ENSG00000200052",""
"18389","ENSG00000200057","RN7SKP63"
"18390","ENSG00000200058","RNA5SP218"
"18391","ENSG00000200059",""
"18392","ENSG00000200060",""
"18393","ENSG00000200062","RNU4-58P"
"18394","ENSG00000200063",""
"18395","ENSG00000200064","RNY4P9"
"18396","ENSG00000200065",""
"18397","ENSG00000200070","RNU4-80P"
"18398","ENSG00000200072",""
"18399","ENSG00000200075",""
"18400","ENSG00000200079","RNA5SP326"
"18401","ENSG00000200084","SNORD68"
"18402","ENSG00000200085",""
"18403","ENSG00000200086","RNU6-433P"
"18404","ENSG00000200087","SNORA73B"
"18405","ENSG00000200089","SNORD114-31"
"18406","ENSG00000200090",""
"18407","ENSG00000200091","RN7SKP163"
"18408","ENSG00000200095","RNU6-181P"
"18409","ENSG00000200097","RNU6-1167P"
"18410","ENSG00000200101","RNU6-508P"
"18411","ENSG00000200102","RNU6-252P"
"18412","ENSG00000200105","RNU6-251P"
"18413","ENSG00000200106","RNU6-984P"
"18414","ENSG00000200107","RNU6-1249P"
"18415","ENSG00000200108","RNU6-774P"
"18416","ENSG00000200112",""
"18417","ENSG00000200113",""
"18418","ENSG00000200114","RNA5SP123"
"18419","ENSG00000200118",""
"18420","ENSG00000200120",""
"18421","ENSG00000200121",""
"18422","ENSG00000200131","RN7SKP77"
"18423","ENSG00000200132","RNU6-1021P"
"18424","ENSG00000200135",""
"18425","ENSG00000200138","RNY1P10"
"18426","ENSG00000200139","RNU6-778P"
"18427","ENSG00000200142",""
"18428","ENSG00000200146","RNU6-544P"
"18429","ENSG00000200150",""
"18430","ENSG00000200151","RN7SKP231"
"18431","ENSG00000200152","RNU6-216P"
"18432","ENSG00000200153","RNU6-23P"
"18433","ENSG00000200156","RNU5B-1"
"18434","ENSG00000200161","RN7SKP145"
"18435","ENSG00000200162",""
"18436","ENSG00000200163","SNORD115-18"
"18437","ENSG00000200164",""
"18438","ENSG00000200168","RNA5SP350"
"18439","ENSG00000200169","RNU5D-1"
"18440","ENSG00000200170",""
"18441","ENSG00000200171",""
"18442","ENSG00000200174",""
"18443","ENSG00000200175","RNU6-1309P"
"18444","ENSG00000200176","RNU1-19P"
"18445","ENSG00000200179",""
"18446","ENSG00000200183","RNU6-238P"
"18447","ENSG00000200184","RNU1-20P"
"18448","ENSG00000200189","RNU6-832P"
"18449","ENSG00000200191",""
"18450","ENSG00000200197","RNU1-21P"
"18451","ENSG00000200198","RN7SKP211"
"18452","ENSG00000200201",""
"18453","ENSG00000200204","RNU1-22P"
"18454","ENSG00000200206",""
"18455","ENSG00000200208",""
"18456","ENSG00000200209",""
"18457","ENSG00000200211","RNY4P27"
"18458","ENSG00000200213","RNU6-992P"
"18459","ENSG00000200215","SNORD113-6"
"18460","ENSG00000200216","RNU6-745P"
"18461","ENSG00000200217","RNU6-839P"
"18462","ENSG00000200218","RNU6-697P"
"18463","ENSG00000200220","RNU6-179P"
"18464","ENSG00000200222",""
"18465","ENSG00000200224","RNU6-626P"
"18466","ENSG00000200225","RNA5SP382"
"18467","ENSG00000200227","RNA5SP197"
"18468","ENSG00000200231","RNU1-23P"
"18469","ENSG00000200235",""
"18470","ENSG00000200237",""
"18471","ENSG00000200238","RNA5SP133"
"18472","ENSG00000200241",""
"18473","ENSG00000200243","RN7SKP79"
"18474","ENSG00000200246","RNA5SP263"
"18475","ENSG00000200247","RNU6-254P"
"18476","ENSG00000200248","RNA5SP214"
"18477","ENSG00000200250","RNU6-1147P"
"18478","ENSG00000200252",""
"18479","ENSG00000200253","RNU6-529P"
"18480","ENSG00000200254","RNU6-536P"
"18481","ENSG00000200256",""
"18482","ENSG00000200257","RNU6-97P"
"18483","ENSG00000200259","SNORD35A"
"18484","ENSG00000200261",""
"18485","ENSG00000200262",""
"18486","ENSG00000200267","RNU6-66P"
"18487","ENSG00000200269","RNU6-838P"
"18488","ENSG00000200274","RNU4-32P"
"18489","ENSG00000200275","RNA5SP199"
"18490","ENSG00000200278","RNA5SP352"
"18491","ENSG00000200279","SNORD114-10"
"18492","ENSG00000200281","RNU6-624P"
"18493","ENSG00000200283",""
"18494","ENSG00000200287",""
"18495","ENSG00000200288",""
"18496","ENSG00000200291",""
"18497","ENSG00000200293","RNA5SP393"
"18498","ENSG00000200294",""
"18499","ENSG00000200295","RNU6-527P"
"18500","ENSG00000200296","RNU1-83P"
"18501","ENSG00000200298",""
"18502","ENSG00000200301","RNA5SP483"
"18503","ENSG00000200303","RNU6-940P"
"18504","ENSG00000200304","RNU6-1255P"
"18505","ENSG00000200305",""
"18506","ENSG00000200309",""
"18507","ENSG00000200310","RNA5SP215"
"18508","ENSG00000200312","RN7SKP255"
"18509","ENSG00000200313","RNA5-8SP7"
"18510","ENSG00000200314",""
"18511","ENSG00000200318","SNORD3P1"
"18512","ENSG00000200320","SNORA63"
"18513","ENSG00000200325",""
"18514","ENSG00000200326","RNA5SP391"
"18515","ENSG00000200327","RNA5SP62"
"18516","ENSG00000200331","RNU6-183P"
"18517","ENSG00000200332",""
"18518","ENSG00000200334",""
"18519","ENSG00000200336","RNA5SP333"
"18520","ENSG00000200338","RNU1-49P"
"18521","ENSG00000200340","RNU1-105P"
"18522","ENSG00000200343","RNA5S8"
"18523","ENSG00000200344",""
"18524","ENSG00000200345","RNU6-485P"
"18525","ENSG00000200350","RNU6-1285P"
"18526","ENSG00000200351",""
"18527","ENSG00000200354","SNORA71D"
"18528","ENSG00000200355",""
"18529","ENSG00000200356","RNU6-833P"
"18530","ENSG00000200360","RNU6-792P"
"18531","ENSG00000200361",""
"18532","ENSG00000200366","RNU6-511P"
"18533","ENSG00000200367","SNORD113-8"
"18534","ENSG00000200369","RNU6-666P"
"18535","ENSG00000200370","RNA5S17"
"18536","ENSG00000200372","RNU5E-8P"
"18537","ENSG00000200376","RNU5E-10P"
"18538","ENSG00000200377",""
"18539","ENSG00000200378","RNU5B-4P"
"18540","ENSG00000200379","RN7SKP45"
"18541","ENSG00000200381","RNA5S4"
"18542","ENSG00000200385",""
"18543","ENSG00000200388","RNU6-618P"
"18544","ENSG00000200389","RNU6-509P"
"18545","ENSG00000200390",""
"18546","ENSG00000200391",""
"18547","ENSG00000200393","RNU6-698P"
"18548","ENSG00000200394","SNORA38B"
"18549","ENSG00000200397",""
"18550","ENSG00000200398","SNORD115-24"
"18551","ENSG00000200403","RNU6-1099P"
"18552","ENSG00000200406","SNORD114-23"
"18553","ENSG00000200407","RNU6-1169P"
"18554","ENSG00000200408","RNA5SP74"
"18555","ENSG00000200411","RNA5SP346"
"18556","ENSG00000200413","SNORD114-26"
"18557","ENSG00000200418","SNORA63B"
"18558","ENSG00000200419",""
"18559","ENSG00000200421",""
"18560","ENSG00000200422",""
"18561","ENSG00000200424","RNU6-1155P"
"18562","ENSG00000200427",""
"18563","ENSG00000200428",""
"18564","ENSG00000200431","RNU4-81P"
"18565","ENSG00000200432",""
"18566","ENSG00000200434","RNA5-8SP2"
"18567","ENSG00000200436",""
"18568","ENSG00000200437","RNU6-799P"
"18569","ENSG00000200443","RNU6-1066P"
"18570","ENSG00000200444","RNU6-1339P"
"18571","ENSG00000200446","RNU6-1085P"
"18572","ENSG00000200448",""
"18573","ENSG00000200455","RNU6-1112P"
"18574","ENSG00000200456","RNU6-1097P"
"18575","ENSG00000200462","RNU6-727P"
"18576","ENSG00000200463","SNORD118"
"18577","ENSG00000200468","RNA5SP403"
"18578","ENSG00000200469","RNU6-112P"
"18579","ENSG00000200471","RNU6-1125P"
"18580","ENSG00000200472","RN7SKP44"
"18581","ENSG00000200473","RNA5SP507"
"18582","ENSG00000200475","RN7SKP162"
"18583","ENSG00000200478","SNORD115-41"
"18584","ENSG00000200480","SNORD114-28"
"18585","ENSG00000200483","RNU6-1017P"
"18586","ENSG00000200484","RNU6-1244P"
"18587","ENSG00000200485",""
"18588","ENSG00000200486","SNORD115-11"
"18589","ENSG00000200487","RNA5SP322"
"18590","ENSG00000200488","RN7SKP203"
"18591","ENSG00000200492",""
"18592","ENSG00000200494",""
"18593","ENSG00000200495","RNU6-1205P"
"18594","ENSG00000200496",""
"18595","ENSG00000200502",""
"18596","ENSG00000200503","SNORD115-5"
"18597","ENSG00000200506",""
"18598","ENSG00000200508",""
"18599","ENSG00000200516","RNA5SP378"
"18600","ENSG00000200520","RNU6-1214P"
"18601","ENSG00000200521",""
"18602","ENSG00000200522","RNU6-957P"
"18603","ENSG00000200525","RNU6-1209P"
"18604","ENSG00000200526","RNY4P14"
"18605","ENSG00000200527","RNA5SP457"
"18606","ENSG00000200528","RNU6-1331P"
"18607","ENSG00000200530","SNORD35B"
"18608","ENSG00000200534","SNORA33"
"18609","ENSG00000200536",""
"18610","ENSG00000200537","RNY4P6"
"18611","ENSG00000200538",""
"18612","ENSG00000200544",""
"18613","ENSG00000200545",""
"18614","ENSG00000200547",""
"18615","ENSG00000200550","RNU6-137P"
"18616","ENSG00000200552",""
"18617","ENSG00000200553",""
"18618","ENSG00000200554","RNU6-1020P"
"18619","ENSG00000200555","RNU6-525P"
"18620","ENSG00000200556","RNU6-103P"
"18621","ENSG00000200558","RNA5SP429"
"18622","ENSG00000200560","RNU6-288P"
"18623","ENSG00000200563","RNU6-640P"
"18624","ENSG00000200564","SNORD115-39"
"18625","ENSG00000200566","RNU5F-7P"
"18626","ENSG00000200570","RNU6-829P"
"18627","ENSG00000200571","RNU6-1284P"
"18628","ENSG00000200572",""
"18629","ENSG00000200575","RNU6-414P"
"18630","ENSG00000200579",""
"18631","ENSG00000200587","RNA5SP514"
"18632","ENSG00000200591",""
"18633","ENSG00000200593","SNORD115-33"
"18634","ENSG00000200594","RNU6-824P"
"18635","ENSG00000200597","RNVU1-33"
"18636","ENSG00000200600",""
"18637","ENSG00000200601","RNA5SP50"
"18638","ENSG00000200605",""
"18639","ENSG00000200608","SNORD114-11"
"18640","ENSG00000200610",""
"18641","ENSG00000200612","SNORD114-25"
"18642","ENSG00000200613","RNA5SP349"
"18643","ENSG00000200615",""
"18644","ENSG00000200616",""
"18645","ENSG00000200619","RNA5SP447"
"18646","ENSG00000200620",""
"18647","ENSG00000200622","RNU6-1059P"
"18648","ENSG00000200623","SNORD18A"
"18649","ENSG00000200624","RNA5S6"
"18650","ENSG00000200626","RNA5SP325"
"18651","ENSG00000200629","RNY1P11"
"18652","ENSG00000200630",""
"18653","ENSG00000200632","SNORD113-7"
"18654","ENSG00000200635",""
"18655","ENSG00000200636","SNORD114-27"
"18656","ENSG00000200637","RNU5F-3P"
"18657","ENSG00000200638","SNORD115-37"
"18658","ENSG00000200645","RNU6-1210P"
"18659","ENSG00000200646",""
"18660","ENSG00000200648","RNU6-226P"
"18661","ENSG00000200650","RNA5SP114"
"18662","ENSG00000200651",""
"18663","ENSG00000200652",""
"18664","ENSG00000200653","RNU4-92P"
"18665","ENSG00000200656","SNORA5B"
"18666","ENSG00000200661","SNORD116-10"
"18667","ENSG00000200664",""
"18668","ENSG00000200665","RNU6-1188P"
"18669","ENSG00000200670","RNU6-912P"
"18670","ENSG00000200673","RN7SKP174"
"18671","ENSG00000200674","RN7SKP160"
"18672","ENSG00000200677",""
"18673","ENSG00000200680","SNORD115-4"
"18674","ENSG00000200681","RNU6-263P"
"18675","ENSG00000200683","RNU6-379P"
"18676","ENSG00000200685",""
"18677","ENSG00000200686","RNY3P3"
"18678","ENSG00000200687","RNA5SP335"
"18679","ENSG00000200688",""
"18680","ENSG00000200693",""
"18681","ENSG00000200701","RNU6-674P"
"18682","ENSG00000200702",""
"18683","ENSG00000200703","RNU6-873P"
"18684","ENSG00000200706",""
"18685","ENSG00000200708","RN7SKP93"
"18686","ENSG00000200709","RNA5SP27"
"18687","ENSG00000200711","RNA5SP28"
"18688","ENSG00000200713","RNU6-682P"
"18689","ENSG00000200714",""
"18690","ENSG00000200718","RN7SKP103"
"18691","ENSG00000200719","RNA5SP260"
"18692","ENSG00000200720","RNU6-931P"
"18693","ENSG00000200726","SNORD115-8"
"18694","ENSG00000200728","RNU6-271P"
"18695","ENSG00000200731","RNU1-124P"
"18696","ENSG00000200732","RNU6-194P"
"18697","ENSG00000200733",""
"18698","ENSG00000200737",""
"18699","ENSG00000200738","RNA5SP472"
"18700","ENSG00000200741","RNA5SP161"
"18701","ENSG00000200742",""
"18702","ENSG00000200745","RNU1-31P"
"18703","ENSG00000200750",""
"18704","ENSG00000200752",""
"18705","ENSG00000200753",""
"18706","ENSG00000200754",""
"18707","ENSG00000200755","RNA5SP68"
"18708","ENSG00000200756","RNU6-236P"
"18709","ENSG00000200757","SNORD115-16"
"18710","ENSG00000200759","RNU6-884P"
"18711","ENSG00000200761","RN7SKP113"
"18712","ENSG00000200763","RNU6-961P"
"18713","ENSG00000200764",""
"18714","ENSG00000200769",""
"18715","ENSG00000200774","RNU6-478P"
"18716","ENSG00000200779","RNU6-105P"
"18717","ENSG00000200783","RN7SKP180"
"18718","ENSG00000200785","SNORD8"
"18719","ENSG00000200786","RNA5SP234"
"18720","ENSG00000200788",""
"18721","ENSG00000200789","RNU1-65P"
"18722","ENSG00000200790","RNU6-631P"
"18723","ENSG00000200792","SNORA80A"
"18724","ENSG00000200794","RN7SKP250"
"18725","ENSG00000200795","RNU4-1"
"18726","ENSG00000200796","RNU6-753P"
"18727","ENSG00000200799","RNU6-770P"
"18728","ENSG00000200800","RNU1-130P"
"18729","ENSG00000200801","SNORD115-28"
"18730","ENSG00000200806","RNA5SP275"
"18731","ENSG00000200807","RNU1-32P"
"18732","ENSG00000200812","SNORD115-6"
"18733","ENSG00000200814","RNU6-595P"
"18734","ENSG00000200815","RNU6-1091P"
"18735","ENSG00000200816","SNORA38"
"18736","ENSG00000200817","RNU6-899P"
"18737","ENSG00000200818","RNU6-1204P"
"18738","ENSG00000200822",""
"18739","ENSG00000200823","SNORD114-2"
"18740","ENSG00000200827","RNU6-324P"
"18741","ENSG00000200829",""
"18742","ENSG00000200830","RN7SKP134"
"18743","ENSG00000200831","SNORD36B"
"18744","ENSG00000200832","SNORD114-4"
"18745","ENSG00000200834",""
"18746","ENSG00000200839","RNA5SP48"
"18747","ENSG00000200840","RNU6-82P"
"18748","ENSG00000200842",""
"18749","ENSG00000200847",""
"18750","ENSG00000200849",""
"18751","ENSG00000200852","RNA5SP499"
"18752","ENSG00000200855",""
"18753","ENSG00000200857",""
"18754","ENSG00000200860",""
"18755","ENSG00000200867","RN7SKP36"
"18756","ENSG00000200869","RNU6-457P"
"18757","ENSG00000200871","RNU6-810P"
"18758","ENSG00000200872","RNA5SP456"
"18759","ENSG00000200873","RNA5SP399"
"18760","ENSG00000200874",""
"18761","ENSG00000200875","RNU6-340P"
"18762","ENSG00000200877","RNU6-560P"
"18763","ENSG00000200879","SNORD14E"
"18764","ENSG00000200882","RNU6-681P"
"18765","ENSG00000200883",""
"18766","ENSG00000200884",""
"18767","ENSG00000200885","RNU1-146P"
"18768","ENSG00000200887","RNU6-598P"
"18769","ENSG00000200888",""
"18770","ENSG00000200889","RNU4-13P"
"18771","ENSG00000200890","RNA5SP99"
"18772","ENSG00000200891",""
"18773","ENSG00000200893","RNU6-944P"
"18774","ENSG00000200895","RN7SKP245"
"18775","ENSG00000200897",""
"18776","ENSG00000200898","RNU6-1243P"
"18777","ENSG00000200902","RNU6-627P"
"18778","ENSG00000200903","RNU1-42P"
"18779","ENSG00000200906","RNU6-854P"
"18780","ENSG00000200913","SNORD46"
"18781","ENSG00000200914","RNA5SP435"
"18782","ENSG00000200917","RNU6-553P"
"18783","ENSG00000200922",""
"18784","ENSG00000200924","RNU6-1048P"
"18785","ENSG00000200926","RNU6-960P"
"18786","ENSG00000200935","RNU6-1090P"
"18787","ENSG00000200941","RNU6-694P"
"18788","ENSG00000200942","RNU6-501P"
"18789","ENSG00000200949","SNORD115-32"
"18790","ENSG00000200953",""
"18791","ENSG00000200957","RNU6-801P"
"18792","ENSG00000200959","SNORA74A"
"18793","ENSG00000200963","RNU6-289P"
"18794","ENSG00000200966","RN7SKP87"
"18795","ENSG00000200969",""
"18796","ENSG00000200972","RNU5A-8P"
"18797","ENSG00000200974","RNU4-87P"
"18798","ENSG00000200975","RNU1-7P"
"18799","ENSG00000200976",""
"18800","ENSG00000200982",""
"18801","ENSG00000200983","SNORA3A"
"18802","ENSG00000200985","RNA5SP493"
"18803","ENSG00000200986","RNU6-819P"
"18804","ENSG00000200987","SNORD115-30"
"18805","ENSG00000200991",""
"18806","ENSG00000200997","RNVU1-34"
"18807","ENSG00000200998",""
"18808","ENSG00000200999",""
"18809","ENSG00000201000","RNA5SP516"
"18810","ENSG00000201001","RNU6-270P"
"18811","ENSG00000201003",""
"18812","ENSG00000201006",""
"18813","ENSG00000201009",""
"18814","ENSG00000201010","RN7SKP224"
"18815","ENSG00000201012",""
"18816","ENSG00000201013",""
"18817","ENSG00000201014","RNA5SP232"
"18818","ENSG00000201015","RNU6-280P"
"18819","ENSG00000201016","RNU6-374P"
"18820","ENSG00000201021","RNU6-743P"
"18821","ENSG00000201023","RNY3P11"
"18822","ENSG00000201025","SNORD74B"
"18823","ENSG00000201026",""
"18824","ENSG00000201027","RN7SKP107"
"18825","ENSG00000201028","RNU6-151P"
"18826","ENSG00000201031",""
"18827","ENSG00000201032","RNU6-704P"
"18828","ENSG00000201033","RNU1-96P"
"18829","ENSG00000201034",""
"18830","ENSG00000201035","RNA5SP469"
"18831","ENSG00000201036",""
"18832","ENSG00000201041","RNA5SP242"
"18833","ENSG00000201042",""
"18834","ENSG00000201044","RNU6-268P"
"18835","ENSG00000201047",""
"18836","ENSG00000201048",""
"18837","ENSG00000201050","RNU6-668P"
"18838","ENSG00000201059","RNA5SP336"
"18839","ENSG00000201065","RNU6-461P"
"18840","ENSG00000201066","RN7SKP280"
"18841","ENSG00000201070","RNU4-84P"
"18842","ENSG00000201071",""
"18843","ENSG00000201074",""
"18844","ENSG00000201075",""
"18845","ENSG00000201076","RNU4-51P"
"18846","ENSG00000201077","RNU6-188P"
"18847","ENSG00000201078","RN7SKP214"
"18848","ENSG00000201084",""
"18849","ENSG00000201085","RNU6-173P"
"18850","ENSG00000201086","RNA5SP394"
"18851","ENSG00000201088",""
"18852","ENSG00000201095","RNU6-266P"
"18853","ENSG00000201096","RNA5SP387"
"18854","ENSG00000201097","RNU6-366P"
"18855","ENSG00000201098","RNY1"
"18856","ENSG00000201102",""
"18857","ENSG00000201104","RNU6-11P"
"18858","ENSG00000201109","RNA5SP245"
"18859","ENSG00000201113","RNU6-647P"
"18860","ENSG00000201114",""
"18861","ENSG00000201118",""
"18862","ENSG00000201119","RNU1-33P"
"18863","ENSG00000201121","RNY1P12"
"18864","ENSG00000201129","SNORA58B"
"18865","ENSG00000201133",""
"18866","ENSG00000201134",""
"18867","ENSG00000201135","RNU6-777P"
"18868","ENSG00000201136","RNU6-353P"
"18869","ENSG00000201140","RN7SKP128"
"18870","ENSG00000201142","RNU1-151P"
"18871","ENSG00000201143","SNORD115-42"
"18872","ENSG00000201145","RNA5SP175"
"18873","ENSG00000201148","RNA5SP42"
"18874","ENSG00000201151",""
"18875","ENSG00000201153","RNU6-371P"
"18876","ENSG00000201155","RNU1-24P"
"18877","ENSG00000201157",""
"18878","ENSG00000201160",""
"18879","ENSG00000201161","RN7SKP10"
"18880","ENSG00000201162","RNU6-454P"
"18881","ENSG00000201164","RNU4-36P"
"18882","ENSG00000201165","RNU6-1229P"
"18883","ENSG00000201168","RNA5SP368"
"18884","ENSG00000201170","RNU1-132P"
"18885","ENSG00000201176","RNU6-853P"
"18886","ENSG00000201178",""
"18887","ENSG00000201179","RNU6-1322P"
"18888","ENSG00000201180","RNU6-115P"
"18889","ENSG00000201182","RNU6-670P"
"18890","ENSG00000201183","RNVU1-3"
"18891","ENSG00000201184","RNU4-68P"
"18892","ENSG00000201185","RNA5SP202"
"18893","ENSG00000201186","RNU4-33P"
"18894","ENSG00000201196",""
"18895","ENSG00000201198","RNU6-879P"
"18896","ENSG00000201201","RN7SKP118"
"18897","ENSG00000201207",""
"18898","ENSG00000201208",""
"18899","ENSG00000201209",""
"18900","ENSG00000201210","RNA5SP139"
"18901","ENSG00000201216",""
"18902","ENSG00000201217",""
"18903","ENSG00000201218",""
"18904","ENSG00000201221","RNU4-40P"
"18905","ENSG00000201223","RNU6-1305P"
"18906","ENSG00000201228",""
"18907","ENSG00000201229","SNORA63D"
"18908","ENSG00000201231","RNU4-50P"
"18909","ENSG00000201239",""
"18910","ENSG00000201240","SNORD114-9"
"18911","ENSG00000201241","RNU6-978P"
"18912","ENSG00000201242","RNY1P1"
"18913","ENSG00000201243","RNU6-654P"
"18914","ENSG00000201245",""
"18915","ENSG00000201247","SNORD114-13"
"18916","ENSG00000201253","RNU4-10P"
"18917","ENSG00000201255","RNU6-990P"
"18918","ENSG00000201260","RNU6-1075P"
"18919","ENSG00000201263","SNORD114-6"
"18920","ENSG00000201264","SNORD73B"
"18921","ENSG00000201270","RNU6-755P"
"18922","ENSG00000201271","RNU1-112P"
"18923","ENSG00000201273","RNU6-776P"
"18924","ENSG00000201274","RNA5SP192"
"18925","ENSG00000201277",""
"18926","ENSG00000201279",""
"18927","ENSG00000201282",""
"18928","ENSG00000201285","RNA5SP524"
"18929","ENSG00000201287","RN7SKP171"
"18930","ENSG00000201288","RNU6-1047P"
"18931","ENSG00000201289","RN7SKP76"
"18932","ENSG00000201291","RNU1-34P"
"18933","ENSG00000201292","RNU6-153P"
"18934","ENSG00000201294","RNU6-1019P"
"18935","ENSG00000201296","RNU4-41P"
"18936","ENSG00000201297",""
"18937","ENSG00000201298","RNU6-1164P"
"18938","ENSG00000201300","SNORD115-27"
"18939","ENSG00000201301","RNA5SP130"
"18940","ENSG00000201302","SNORA65"
"18941","ENSG00000201308","RNU6-512P"
"18942","ENSG00000201309",""
"18943","ENSG00000201311",""
"18944","ENSG00000201312","RNA5SP72"
"18945","ENSG00000201314",""
"18946","ENSG00000201315","RN7SKP227"
"18947","ENSG00000201316",""
"18948","ENSG00000201317","RNU4-59P"
"18949","ENSG00000201318","SNORD114-30"
"18950","ENSG00000201321","RNA5S9"
"18951","ENSG00000201324","RNU6-361P"
"18952","ENSG00000201325","RNA5SP142"
"18953","ENSG00000201326","SNORD115-22"
"18954","ENSG00000201329",""
"18955","ENSG00000201330","SNORD32B"
"18956","ENSG00000201331","SNORD115-23"
"18957","ENSG00000201339",""
"18958","ENSG00000201340",""
"18959","ENSG00000201341","RNU6-421P"
"18960","ENSG00000201342","RNU4-38P"
"18961","ENSG00000201343",""
"18962","ENSG00000201346",""
"18963","ENSG00000201347","RNA5SP69"
"18964","ENSG00000201348","RNU105B"
"18965","ENSG00000201351",""
"18966","ENSG00000201354",""
"18967","ENSG00000201355","RNA5S14"
